,message,label_d,label_r,label_s,label_a,label_og,label_maj
7370,I live at GO6 and we are disgusted to inform that some body from X06 series throw garbage regularly from the balcony and it is really nasty. Sometime we doubt whether we are living with civilised people or not. They throw from sanitary napkins to Vegetable peals. Today it became worst when somebody thrown tea leaves and it came all over our balcony. Please who ever doing this kindly consider we are also human being and all your thrown garbages pile up near our balcony and it feels ridiculous. Kindly for the sake of a society of educated people be civilised and act unlike donkeys😡😡😡😡😡😡,0,1,1,0,0,0
7371,Some one using gym this time and doing skipping it's disturbing us ... Both our bedrooms are under this impact,0,1,1,0,0,0
7372,I have been raising this to be considered from long,0,1,1,0,0,0
7373,I live in x06 series... 5th floor to be exact 502... I can guarantee u tat it’s not from my house...,0,1,1,0,0,0
7374,Don't know who is doing this but it feels really disgusting. When we have such a nice system of collecting garbages from door to door. I don't understand what's the fun of doing this. They have thrown sanity napkins. Seriously? Are they really educated?,0,1,1,0,0,0
7375,"Job opportunity with SGS India Pvt Ltd!!!Hiring for Food Tutor with minimum 5 years of experience.• Must have IRCA certified Lead Auditor qualification either in ISO 22000 or FSSC 22000• Must have done 50 mandays of third party audits & must possess audit logs• He/ She should be delivering Lead Auditor Trainings, Internal Auditor trainings, Awareness Training program on ISO 22000 or FSSC 22000.Minimum Experience : 5 yearsSalary : As per interviewLocation: Gurgaon/ ChennaiRegardsSanil022-664088317045933486sanil.trailokya@sgs.comKindly share it ahead in your Auditor group. It will be of a real help",0,1,1,0,0,0
7376,Added the new residents👆🏼 of G08 to the group.,0,1,1,0,0,0
7377,Transferred Nov maintenance 2k - G02,0,0,0,0,0,0
7378,103 December maintainence amount of 2K transfered via NEFT. Alex,0,0,0,0,0,0
7379,Is there problem with ur connections as well?,0,1,1,0,0,0
7380,Yes. Inconsistent speed. Exaggerated data usage etc. Been like this for some time now.,0,1,1,1,0,1
7381,Oh.. Is the connection working right now for u?,0,1,1,0,0,0
7382,The whole apartment doesn't have internet.. Who ever is using act that is..,0,1,1,0,0,0
7383,It was working till 5 pm. Not at the apartment now,0,1,1,0,0,0
7384,Oh OK... Internet is not working at my place too after 5.30.. Around.. When I called the act person he said a truck has gone over some wire and all connections in this apartment is affected.. And connection will be restored tomorrow..,0,1,1,0,0,0
7385,I also checked. Connection is very poor,0,1,1,0,0,0
7386,Yes some problem .. not working,0,1,1,1,0,1
7387,"Also checked with the people who Wer laying casing pipes day before yest.. in front of apartment.. it was for JIO Fibernet .. we can soon expect JIO.. if u have not applied yet,WEBSITE_URL do it here..Right now in blore it’s on experimental basis.. 3months free n speeds upto 1gbps... since it’s cables r underground we should not face problems like in act..",0,1,1,0,0,0
7388,Transferred 2000Rs Maintenance of Dec-2018 ( Flat-G03_Srishti Kulkarni) to Association account PNB,0,0,0,0,0,0
7389,December month maintenance paid through NEFT flat no 203. thanks,0,0,0,0,0,0
7390,Name transfer file has been submitted..  the changes will reflect in the bill from the month of January.. the bill which will be generated on 4th dec will have the same name as ur previous bills..,0,1,1,0,0,0
7391,Hi litesh it has been provided for 208,0,1,1,0,0,0
7392,"Hello Lithish,Photos and tax paid receipt is already handed over to the security on the same day when I spoke with you.",0,0,0,0,0,0
7393,Jus replied to tat msg.. sorry for the confusion,0,0,0,0,0,0
7394,G08: December Maintenance PaidDetails:Payment Date  : 03/Dec/18Account Name : ManjunathAmount              : ₹2000Remarks            :  G08DecMaintPayment Mode : NEFT- Manjunath,0,0,0,0,0,0
7395,F 204 Dec 18 maintenance transferred,0,0,0,0,0,0
7396,HiFlat #402Paid maintenance for this month...,0,0,0,0,0,0
7397,Dec maintenance of flat 106 is paid,0,0,0,0,0,0
7398,"Bengaluru: 4 men abduct Ola driver, force his wife to strip on video call - Crime News - WEBSITE_URL",1,1,1,1,1,1
7399,Transferred 2000Rs Dec maintenance to society account. Arun Bachnalkar (G-06),0,0,0,0,0,0
7400,Transferred Main of 2000/-For Flat 406Prema,0,0,0,0,0,0
7401,"She Left Note On ‘Fridge’ = It’s Not ~Working…!Can’t Take It ~Anymore…He Opened The ‘Fridge’, The “Beer” Was ColdAnd Said = ‘WTF’ Is She Talking About…?😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂 😀",1,1,1,1,1,1
7402,"INR 2,000.00 paid via NEFT with   towards December 2018 maintenance.F. No 104A N Gupta",0,0,0,0,0,0
7403,Is there any flat available for rent in our apartments?,0,1,1,0,0,0
7404,Hi AllI am booking Party Hall for 30th Dec.....,0,1,1,0,0,0
7405,I will transfer the amount tomorrow....,0,1,1,0,0,0
7406,Dec maintenance of flat 206 is paid,0,0,0,0,0,0
7407,Hi SanjayAs i communicated yesterday on booking of Party hall for 30th Dec evening.As of now no one is come back on party hall booked on the same day.Hence i am taking this as mine is confirmed booking.,0,1,1,0,0,0
7408,December month maintenance charges paid by Sumana manjunatha flat no 202,0,1,1,0,0,0
7409,"i know it is important but everyone is aware if they can see such things on chocolate or any edible things they would not eat...  if such visible things they can't see, then you can't make them aware but a post....",0,0,0,0,0,0
7410,Beware of zomato/swiggy delivery boys. U might eat leftovers 😄😄🤮🤮,1,1,1,1,1,1
7412,See how Zomato reaches you at 50% discount this month.Simple 50% food 😆,1,1,1,1,1,1
7413,Beware of Zomato / Swiggy food delivery guys....You might be eating leftovers😂😂,1,1,1,1,1,1
7421,"*A chat with Dr. Devi Shetty, Narayana Hrudayalaya (Famous Heart Specialist) Bangalore, was arranged by WIPRO for its employees. The transcript of the chat is given below. Useful for everyone.**Qn1.* What are the thumb rules for a layman to take care of his heart?*Ans:*1. Diet - Less of carbohydrate, more of protein, less oil2. Exercise - Half an hour's walk, at least five days a week;3. Quit smoking4. Control weight5. Control BP - Blood pressure and Sugar*Qn2.* Can we convert fat into muscles?*Ans:* It is a dangerous myth. Fat and muscles are made of two different tissues, fat is fat ... Ugly and harmful... Muscle is muscle. Fat can never be converted into a muscle.*Qn3.* It's still a grave shock to hear that some apparently healthy persongets a cardiac arrest. How do we understand it in perspective?*Ans:* This is called silent attack; that is why we recommend everyone past the age of 30 to undergo routine health checkups.*Qn4.* Are heart diseases hereditary?Ans: Yes.*Qn5.* What are the ways in which the heart is stressed? What practices do you suggest to de-stress?*Ans:* Change your attitude towards life. Do not look for perfection in everything in life.*Qn6.* Is walking better than jogging or is more intensive exercise required to keep a healthy heart?*Ans:* Walking is better than jogging, since jogging leads to early fatigue and injury to joints.*Qn7.* You have done so much for the poor and needy. What has inspired you to do so?*Ans:* Mother Teressa, who was my patient.*Qn8.* Can people with low blood pressure suffer heart diseases?*Ans:* Extremely rare.*Qn9.* Does cholesterol accumulate right from an early age (I'm currently only 22) or do you have to worry about it only after you are above 30 years of age?*Ans:* Cholesterol accumulates from childhood.*Qn10.* How do irregular eating habits affect the heart ?*Ans:* You tend to eat junk food when the habits are irregular and your body's enzyme release for digestion gets confused.*Qn11.* How can I control cholesterol content without using medicines?*Ans:* Control diet, walk and eat walnut.*Qn12.* Which is the best and worst food for the heart?*Ans:* Fruits and vegetables are the best and oil is the worst.*Qn13.* Which oil is better - groundnut, sunflower, olive?*Ans:* Oils do no good for humans.*Qn14.* What is the routine checkup one should go through? Is there any specific test?Ans: Routine blood test to ensure sugar, cholesterol is ok. Check BP, Treadmill test after an echo.*Qn15.* What are the first aid steps to be taken on a heart attack?*Ans:* Help the person into a sleeping position, place an aspirin tablet under the tongue with a sorbitrate tablet if available, and rush him to a coronary care unit, since the maximum casualty takes place within the first hour.*Qn17.* What is the main cause of a steep increase in heart problems amongst youngsters? I see people of about 30-40 yrs of age having heart attacks and serious heart problems.*Ans*: Increased awareness has increased incidents. Also, sedentary lifestyles, smoking, junk food, lack of exercise in a country where people are genetically three times more vulnerable for heart attacks than Europeans and Americans.*Please, don't hoard knowledge.**Do send it to all your friends and relatives.*",1,1,1,1,1,1
7422,"Metro pillar in MG road got tilted, better avoid the road and metro through that route.",0,1,1,0,0,0
7423,It was not a twisted pillar...👇,0,1,1,0,0,0
7424,G10 flat maintenance paid. Thank you.,0,0,0,0,0,0
7425,Added Sandesh of 106 to the group,0,1,1,0,0,0
7426,"Sandesh, welcome to our apartment royal palace Whatsapp  group",0,1,1,0,0,0
7427,Forwarded as received but nt sure of its genuineness,0,0,0,0,0,0
7428,This mobile application has all the blood group donors contact details.,0,0,0,0,0,0
7429,Flat 103 Jan Maintenance amount of 2k transfered via NEFT.,0,0,0,0,0,0
7430,"G-06, maintenance paid for the month of Jan (Arun Bachnalkar)",0,0,0,0,0,0
7431,just for information.  if you are taking milk from supplier in our building be aware expiry date milk  is being supplied. I noticed this today.,0,1,1,0,0,0
7432,Yes Bhuwan I have raised with them many times and I refuse to take the same,0,1,1,1,0,1
7433,"yes,  even if will speak to them,  let's see 🙄",0,0,0,1,0,0
7434,Coming home after new year party 👆👆👆👆😂😂,0,1,1,0,0,0
7435,Happy new year for all the residents of royal palace,0,1,1,0,0,0
7436,"A ‘Woman’ Returned Home On ‘Evening’And Asked Her New ‘Maid’…Woman = Did You Clean Out The ~Refrigerator As I Told You..??Maid = Yes, and Everything Was Very ‘Tasty’…!!😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂",1,1,1,1,1,1
7437,Transferred -2000Rs maintenance of Jan-2019 ( Flat-G-03 Srishti Kulkarni) to Association Account PNB,0,0,0,0,0,0
7438,G08: January Maintenance PaidDetails:Payment Date  : 01/Jan/19Account Name : ManjunathAmount              : ₹2000Remarks            :  G08JanMaintPayment Mode : NEFT- Manjunath,0,0,0,0,0,0
7439,G05 - January maintainance done through,0,0,0,0,0,0
7440,"World’s Smallest ~Resignation Letter To ‘Boss’ –Dear Sir,Thooo…Thanks & Regards.Raju Nikamma😉 🙂 🙂 😀 😛 😉 🙂 🙂 😀 😛 😉",1,1,1,1,1,1
7441,F 204 January 19 maintenance transferred to association account,0,0,0,0,0,0
7442,"Need a help, can anyone plzz share the no of ironwala guy... I got the no from the security but it seems it’s nt the correct no",0,1,1,0,0,0
7443,This guy visits every weekend. u can try his number.,0,1,1,0,0,0
7444,Mumbai businessman loses ₹1.86 crore after 6 missed calls on phoneWEBSITE_URL inshorts,1,1,1,1,1,1
7445,Jan maintenance of Flat 106 is paid,0,0,0,0,0,0
7446,Jan 19 maintenance fee INR 2000 transfer through NEFT by flat no 203 thanks,0,0,0,0,0,0
7447,Some one doing skipping from last 30 minutes,0,1,1,0,0,0
7448,Association to please take care of this.,0,1,1,0,0,0
7449,For skipping they can do at respective flats rather than disturbing us at this hour,0,1,1,0,0,0
7457,"Sharing a nice video on - “ How to Safely stop a vehicle in 8 secs if break fails  .... “ very informative , please try this once on a Safe road to practice !",1,1,1,1,1,1
7465,"🏆#ICC Cricket WORLD CUP 2019🏆The 2019 Cricket World Cup (officially ICC Cricket World Cup 2019) is the 12th edition of the Cricket World Cup, scheduled to be hosted by England and Wales, from 30 May to 14 July 2019.30 May  🏴󠁧󠁢󠁥󠁮󠁧󠁿ENG vs 🇿🇦RSA 2:30pm31 May  🇵🇰PAK vs  🇪🇸WI 2:30pm01 June 🇳🇿NZ  vs  🇱🇰 SL01 June 🇦🇫AFG vs 🇬🇧AUS 5:30pm02 June 🇿🇦RSA vs 🇧🇩BD 2:30pm03 June 🇵🇰PAK vs 🏴󠁧󠁢󠁥󠁮󠁧󠁿ENG 2:30pm04 June 🇦🇫AFG vs 🇱🇰SL 2:30pm05 June 🇿🇦RSA vs 🇮🇳IND 2:30pm🔵05 June 🇧🇩BD   vs 🇳🇿NZ 5:30pm06 June 🇬🇧AUS vs 🇪🇸WI 2:30pm07 June 🇵🇰PAK vs 🇱🇰SL 2:30pm08 June 🏴󠁧󠁢󠁥󠁮󠁧󠁿ENG vs 🇧🇩BD 2:30pm08 June 🇦🇫AFG vs 🇳🇿NZ 5:30pm09 June 🇮🇳IND  vs 🇬🇧AUS 2:30pm🔵10 June 🇿🇦RSA vs 🇪🇸WI 2:30pm11 June 🇧🇩BD  vs  🇱🇰SL 2:30pm12 June 🇵🇰PAK vs 🇬🇧AUS 2:30pm13 June 🇮🇳IND  vs 🇳🇿NZ 2:30pm🔵14 June 🏴󠁧󠁢󠁥󠁮󠁧󠁿ENG vs 🇪🇸WI 2:30pm15 June 🇱🇰SL    vs 🇬🇧AUS 2:30pm15 June 🇿🇦RSA vs 🇦🇫AFG 5:30pm___________________16 June PAK🇵🇰 vs  IND🇮🇳 2:30pm🔵___________________17 June 🇪🇸WI    vs 🇧🇩BD 2:30pm18 June 🏴󠁧󠁢󠁥󠁮󠁧󠁿ENG vs 🇦🇫AFG 2:30pm19 June 🇳🇿NZ    vs 🇿🇦RSA 2:30pm20 June 🇬🇧AUS  vs 🇧🇩BD 2:30pm21 June 🏴󠁧󠁢󠁥󠁮󠁧󠁿ENG vs  🇱🇰SL 2:30pm22 June 🇮🇳IND   vs 🇦🇫AFG 2:30pm🔵22 June 🇪🇸WI     vs 🇳🇿NZ 5:30pm23 June 🇵🇰PAK  vs 🇿🇦RSA 2:30pm24 June 🇧🇩BD    vs 🇦🇫AFG 2:30pm25 June 🏴󠁧󠁢󠁥󠁮󠁧󠁿ENG vs 🇬🇧AUS 2:30pm26 June 🇵🇰PAK  vs 🇳🇿NZ 2:30pm27 June 🇪🇸WI     vs 🇮🇳IND 2:30pm🔵28 June 🇱🇰SL     vs 🇿🇦RSA 2:30pm29 June 🇵🇰PAK vs  🇦🇫AFG 2:30pm29 June 🇳🇿NZ    vs 🇬🇧AUS 5:30pm30 June 🏴󠁧󠁢󠁥󠁮󠁧󠁿ENG vs  🇮🇳IND 2:30pm🔵01 July  🇱🇰SL    vs  🇪🇸WI 2:30pm02 July  🇧🇩BD.  vs   🇮🇳IND 2:30pm🔵03 July  🏴󠁧󠁢󠁥󠁮󠁧󠁿ENG vs  🇳🇿NZ  2:30pm04 July  🇦🇫AFG vs  🇪🇸WI 2:30pm05 July  🇵🇰PAK vs  🇧🇩BD 2:30pm06 July  🇱🇰SL  vs   🇮🇳IND 2:30pm🔵06 July  🇬🇧AUS vs 🇿🇦RSA 2:30pm09 July #1st_Semi_Final 2:30pm11 July #2nd_Semi_Final 2:30pm14 July #The_FINAL🏆 2:30pmShare with all friends",1,1,1,1,1,1
